step,time,base_pos_x,base_pos_y,base_pos_z,base_quat_w,base_quat_x,base_quat_y,base_quat_z,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_pos_7,joint_pos_8,joint_pos_9,joint_pos_10,joint_pos_11,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,contact_force_LF_x,contact_force_LF_y,contact_force_LF_z,contact_force_RF_x,contact_force_RF_y,contact_force_RF_z,contact_force_LH_x,contact_force_LH_y,contact_force_LH_z,contact_force_RH_x,contact_force_RH_y,contact_force_RH_z
10,0.2,0.04146365402308799,-0.0018352936006858854,0.5486847765250551,0.9995427069125843,0.005894812857976782,0.029551658636229567,0.0025154942019549797,-0.10544982065294273,0.6016072530607137,-0.9746386438579275,0.10167988335393247,0.662891915053875,-0.984517874198096,-0.04936569168759479,-0.32646488305301086,0.5525329959760471,0.06020027904582471,-0.3692962018274282,0.663538821754456,-0.16225521530110235,0.45795028786005965,0.48137163926426857,-0.20934214498469395,0.411371685862808,0.6398445251786975,-0.1025420155600408,0.9375429398665445,-0.4942348155922482,0.2985993872547474,-0.05515640859854026,1.7845003673906588,15.396442321774721,-6.24310053912034,-57.278910799393664,5.837882822101786,15.510970091858372,-207.9279119763135,-68.91507452388642,-17.470706373835135,-184.40604694207988,-2.7135038777517977,-11.223429124140466,-14.482003611608521
11,0.22,0.04774194179695689,-0.0026106333664242987,0.5495476779670424,0.9996122058647203,0.0066167399975391354,0.026865782595717324,0.0031442588303843915,-0.10578937320655622,0.6102169193926219,-0.9610630569785322,0.10014862177770319,0.6707609506757644,-0.9675431682942671,-0.04848927369692139,-0.309946057343681,0.5494825047796849,0.0736652385951217,-0.37344044009475513,0.7040509095827844,0.059643448607573556,0.40655897963661847,0.7947274512030991,-0.005725562923262276,0.38948465676984845,0.9485753140206354,0.12196627119359532,0.7714974006500722,0.0323277636969027,0.8435555679966634,-0.22801201866743168,1.925129813029284,19.62086656211396,-2.3935039466898083,-42.03287687970953,8.321561006595903,13.445413800935288,-203.05119698660988,-65.6898713993034,-15.769365353301735,-177.7763005443831,3.6375843975683573,-10.785473482643118,-14.240793002906457
12,0.24,0.05411384957155706,-0.0037369075850493786,0.5503246773613524,0.9997012769156312,0.005479119484100884,0.0235061177939073,0.0038468960467433703,-0.10175117283618496,0.6192870887100758,-0.9455527230398661,0.10290681583321529,0.6782952018787587,-0.9467649224761862,-0.04329296210746862,-0.2956980854230913,0.5541691093974552,0.09576572474153344,-0.37996512867146043,0.73743027100271,0.2659008262913418,0.4758735638848376,0.754601845976993,0.2042684774998595,0.37177109177292833,1.0792773341983388,0.32147527365525075,0.695690590007844,0.31807687831738585,1.2009245988753467,-0.3351744512888735,1.4070533043539983,23.87876675483519,1.1066846381313156,-31.805718259099987,9.53946992141911,11.683137939481886,-194.31929439931605,-60.59669946041268,-13.008003761378413,-167.95563313373398,8.483669278117986,-10.494655556915838,-16.872799438167633
13,0.26,0.06059183817225995,-0.005062890056049496,0.5508111631233523,0.9997839872252458,0.003123979295726649,0.020062573827262394,0.004439906843077612,-0.09553637959414765,0.6302663401073656,-0.9436229365857136,0.10872592372884521,0.6856617462711511,-0.9251299289254806,-0.03548644580554529,-0.28161730293287496,0.5609539244861798,0.1212581492211781,-0.388017203259862,0.7616333994004504,0.30108771267941437,0.5468122545862956,-0.2325988305291784,0.31149357033715924,0.37898442224512907,1.059373184175092,0.4005215540225475,0.71189233124609,0.338066322990973,1.2449464610108825,-0.4041105845723955,1.0884698106663722,22.364355679406902,1.580597010751288,-28.027135644904416,12.315949330130737,11.127636719363668,-189.81643436564156,-58.551771401114195,-11.779371610015856,-166.50967313477543,12.296616956199292,-11.782778896547068,-21.2922505009723
14,0.28,0.06716805375280477,-0.006413423634657066,0.5509678989680169,0.9998433914019974,0.0007873036528717822,0.016993770962804987,0.004876942810210747,-0.091111928882905,0.6383019966164835,-0.9618626109209525,0.11492561627905908,0.6940096686512423,-0.9061983936202983,-0.02781165964051528,-0.26673960209596537,0.565998632154446,0.14376244623506648,-0.39602389415158507,0.7819288792603717,0.1469236516633598,0.23138494457932482,-1.0667546529984255,0.2842842323694123,0.44860369416361134,0.861711758288715,0.34960906733827657,0.7555184419359866,0.20501947228358328,1.003527343195093,-0.3644982128754537,0.9370854959237203,13.38231492153593,1.4197281269374518,-16.825600691156232,14.825919683359793,11.222871023656499,-187.0653445224636,-58.211867138824736,-12.082620351616699,-168.82639631866772,15.939063224408432,-11.733191306030633,-24.744017703779882
15,0.3,0.07383677048846392,-0.007677892259012877,0.5508177872923128,0.9998790315561549,-0.0006706783655560234,0.014644238667772029,0.00519795331810567,-0.09145447346935155,0.6343716442588495,-0.9849391237891418,0.11956436377017901,0.7042630105396422,-0.8927392308417986,-0.022104511931621978,-0.25086952302540105,0.5672343254889481,0.1599188804832167,-0.40174789283384776,0.7980066666804562,-0.1187516951637348,-0.5044247955788351,-0.9658150485802294,0.19416236489915992,0.5489063225758626,0.5591827829904966,0.23965845429783683,0.8034331429572427,-0.007766283645969048,0.6756357711674039,-0.2155474119203658,0.6865494907551103,4.412528524901023,0.7541700519363334,-5.5967135294843136,15.948636521243504,11.35362860277234,-184.24815101979212,-58.12676775698357,-13.041383076640072,-169.18274268020272,18.57180831669428,-9.914071165529533,-26.318891313650912
16,0.32,0.08062250769864927,-0.008830030302676154,0.5503483370309388,0.9998972466274731,-0.0011271434861302935,0.01322972538193087,0.005403711750113625,-0.09801095606825973,0.6146768248340301,-1.0006604267578356,0.1223538021184801,0.7164998321553503,-0.8856779591046232,-0.018704029113403887,-0.23377872884259054,0.5632994578064305,0.17015690424835742,-0.40465612124029,0.8096124727563861,-0.44213367145331584,-1.2747152488834113,-0.5405187153814339,0.11351673730398412,0.6460209846735203,0.23348538102805683,0.13420149414123914,0.8659352929441704,-0.28282749354541264,0.4189528705856431,-0.0872072076749531,0.479807126927133,0.0,0.0,0.0,16.540531341814958,12.187203203058143,-185.44178534134818,-58.85983513192909,-15.0028947648863,-170.72276644934175,19.08253423902719,-7.961921834062244,-25.849499456669484
17,0.34,0.08756946359044497,-0.0098894655909139,0.5495198530059069,0.9999018550512172,-0.0010065931638061872,0.012857862784633163,0.005471964907462452,-0.11125338520834345,0.5821687018523682,-1.0114545824602017,0.12419003104460395,0.7304956011558016,-0.8849204526445555,-0.016817892935433475,-0.2157136430828701,0.5541405244342389,0.17703613944181423,-0.4068215250217131,0.8192597321216419,-0.7589070053690816,-1.807711603378522,-0.41346688418094657,0.09617596175290258,0.7292804523299476,-0.07282285450766725,0.08720881482574307,0.8984566863137871,-0.5178163289483401,0.31356872227403837,-0.10327997666443489,0.43454791002798804,0.0,0.0,0.0,16.81556485289856,14.65408246580207,-193.6693994813524,-61.1983390560278,-17.706530371324792,-173.79703464885716,17.815668055399538,-6.838885968620241,-23.857540530249295
18,0.36,0.09472492182376215,-0.010904045512869878,0.5483050999570976,0.9998938036721966,-0.0010319240611674605,0.013501929764441896,0.005386501955343774,-0.12974108221655473,0.5430210902131618,-1.020990404878215,0.12659740314414314,0.7461228654224662,-0.8899689187228613,-0.014989305347910625,-0.19764163470082993,0.5416837631538147,0.18370890772047319,-0.41152043145071177,0.8299571139993174,-0.9805917665382033,-2.0140064459195743,-0.39568557996552584,0.15554762313289616,0.8086507701650348,-0.35021784250155646,0.11377479115058868,0.8821304396077218,-0.6400678893157481,0.3579955130818465,-0.2880567115904326,0.5290108619948987,0.0,0.0,0.0,16.671508475202643,18.785239198238827,-204.5809884972454,-63.16047861321968,-19.94468335182437,-175.33060410331652,16.119047504266373,-6.3210835794240925,-21.645323135756435
19,0.38,0.10214298007704008,-0.011908654119560012,0.5466947249158371,0.9998721528440897,-0.0018529324811887608,0.015025572780972413,0.0051455583515919185,-0.15123473011436758,0.5032805214597323,-1.027333012677266,0.13091408055675013,0.7631387231697562,-0.8997846276905246,-0.011893837630561009,-0.18026905516977382,0.528069446654731,0.19269921244398228,-0.4213936419041133,0.8433223860125033,-1.0895918516255803,-1.933581468171168,-0.21622582060954243,0.2718259858815535,0.8678387856558952,-0.5571213657142774,0.19787704867332856,0.843149366874161,-0.6682173890383978,0.5091954339273814,-0.5796622840228014,0.6660712000143878,0.0,0.0,0.0,15.488322327995542,24.658916529726966,-215.69735710405385,-63.62391495715928,-20.921529274491032,-173.58064695276462,14.951658907607754,-5.9673064649238405,-20.12453778448824
20,0.4,0.1098883886409268,-0.012918859320127474,0.544702618114675,0.9998330014390602,-0.0038266547271566163,0.01722142267980649,0.00476954377726794,-0.1722870531250241,0.46922021683139575,-1.0300436470366132,0.13782718173499958,0.7811513166219464,-0.9127572999616292,-0.006781013142196954,-0.16364650230234218,0.5145683072895284,0.20539723386466693,-0.4373171344070167,0.8585914060879866,-0.9817407825441453,-1.5135928480575327,-0.17304036640806347,0.4040465826088008,0.9101280326282634,-0.6821124935132573,0.3026466792327329,0.8126352500514338,-0.6511090365032339,0.7029926852094893,-0.8802958193197514,0.7217940230640318,7.146039064448361,4.63732778734121,-10.650505250754033,13.943466500977511,31.723327386644634,-225.59895384970145,-62.60706788067271,-20.501812142935734,-168.98611167539852,14.473497587170352,-5.715686959242101,-19.452616977569647
21,0.42,0.11801916632411226,-0.013938888228277626,0.5423774381113217,0.9997707714711973,-0.006775254772190914,0.019845977135224516,0.004317131710723349,-0.18755917051364535,0.4474861978163098,-1.0346842527332272,0.14690841269138888,0.8000984700348207,-0.9275571454285207,9.599365337088013e-05,-0.14726198137293176,0.5014009708519791,0.22157388728649285,-0.4580120010856976,0.8728660606053661,-0.5809790777509767,-0.7611695165827705,-0.4305195387873512,0.4865543995621281,0.9558049927862696,-0.748362060556564,0.3693469009883885,0.8170763205367891,-0.6424022043261677,0.8490774556458349,-1.0805666229740385,0.6282110270684843,21.30155661065916,13.26967411253049,-31.37646866361484,12.423500615342144,38.668480806244574,-231.90677285351228,-59.80602012070846,-18.600125170078567,-161.7501564842262,14.669963265785416,-5.700631514308853,-19.674738686494575
22,0.44,0.12655004987058346,-0.014949437789347023,0.539808889381296,0.9996880586982531,-0.009852287832582443,0.0226174102532663,0.0038949292700100548,-0.19108173027664316,0.4441297763074276,-1.0419791290468394,0.15631165160224048,0.8202112984385813,-0.9432560683840308,0.007225774736136778,-0.13014560405447456,0.48773893032671645,0.239070284814632,-0.4801316126188633,0.8839622627041175,0.06856881436891835,0.23780191459119626,-0.4010850979484738,0.4485952421496803,1.0167321638980358,-0.7757644835459978,0.33688163974755053,0.8749204335751779,-0.6931779344827546,0.8515179618001152,-1.0807136449668964,0.48267105931804694,36.67390802794067,20.81119901411509,-52.728605889863985,11.2426498497057,43.859748752030015,-232.8315650235343,-54.54909700930989,-15.002648371816466,-151.05621331851736,15.62105051662488,-6.137269793594217,-20.980913859860962
23,0.46,0.13543398892598751,-0.015795180971982743,0.5371295456013577,0.9996082725547987,-0.011714159382057375,0.02516236005180087,0.0035966020919125123,-0.18727381930813702,0.4619619994235156,-1.0568870982730199,0.1629789070549502,0.8416503237652843,-0.9588236477952523,0.011903394076857365,-0.11123056888408107,0.4725219383780531,0.2537282885747858,-0.4985413578610505,0.8917242363251312,0.1310926854409008,1.2795000201874625,-1.1809559935912954,0.244986355467835,1.0751386872274038,-0.7315656911154989,0.1507841671640366,0.9862316913024959,-0.782753122014599,0.6165029134585518,-0.7939894657186728,0.34653551047099984,37.67179458684532,-0.12718031028233223,-78.2098690437816,10.618687602028869,45.29956454210213,-227.7212775468998,-47.651554232358194,-10.227721542875189,-137.04763377399613,17.299233590720693,-6.8610958527232215,-23.264033339961316
24,0.48,0.144535904846794,-0.016311993211594045,0.5345139623433258,0.9995615284321501,-0.011611084213208701,0.027026900030009505,0.00338825567903006,-0.18776070026208613,0.49274297977465986,-1.0881652877124615,0.16502339600489466,0.8637425351652249,-0.9722309916962318,0.012333666329419821,-0.09034724346470217,0.456472899720827,0.26192692184760685,-0.5064430513195017,0.8944054263783967,-0.10430948652487491,1.593410062499715,-1.6315909918418288,0.022633294291713575,1.082890926279391,-0.5829516482834516,-0.046034430920592326,1.0634187384020433,-0.7870121209331427,0.2865492516107586,-0.1538460125733331,0.06087238742037354,21.632532376984585,-7.436646748783979,-82.34259981916185,11.598612248320373,42.33407302136385,-216.2779172081344,-39.51894669217922,-6.159198139628886,-120.04425587191453,19.364441021101662,-8.489372626621055,-26.430934009919717
25,0.5,0.15364516554781094,-0.016563624309358982,0.531985291834946,0.99954873878087,-0.010192195989658445,0.028055944973013808,0.003361828989191522,-0.19120031861896555,0.5216673022343736,-1.1143003946104313,0.16362528830408127,0.8854753372970937,-0.9818870708515907,0.010065399929306582,-0.06904571701793265,0.44217555882030024,0.2635910389991477,-0.49784432299683595,0.889057784398659,-0.19888315555600847,1.3371775047007577,-1.0499314542590743,-0.11823393156628487,1.0499904857329743,-0.3738289060673102,-0.14585844441091342,1.0559910700557393,-0.6470249028364314,-0.03460254120932922,0.751453766144304,-0.39939560745615793,19.357349268104812,-12.21406206254411,-95.81813834289734,14.22240696802667,37.94035990436957,-201.65054690317655,-31.087650533081288,-2.1993256272421284,-102.71419818601257,20.35259468996825,-12.054150448367045,-29.681022648016203
26,0.52,0.16259915452661147,-0.016668063109276727,0.5295699021098147,0.9995591841838886,-0.008509985443916025,0.02823511949833355,0.003434456041299633,-0.19473481927134478,0.5461961300008891,-1.1288573395148698,0.1611258994749581,0.9057116906916628,-0.9866909384092738,0.0071966147012871825,-0.04857771814277525,0.4319266615928371,0.26074268865517086,-0.4744641939785216,0.874443527275025,-0.14221177470911545,1.1931867404563141,-0.6001769560421248,-0.10593144520132744,0.9461198565674372,-0.12249331275265578,-0.12556557468385313,0.9949030509013899,-0.42192311761397383,-0.14246100164484696,1.208608409615399,-0.7348300840280828,30.120434168871874,-17.707534731420775,-119.52900679576148,18.17491163051563,33.20369854053698,-187.39745858138897,-22.165855524835607,1.7864212057452915,-86.51852840092585,-10.216802078657077,-8.169599037335852,-74.55341972359945
27,0.54,0.17121917754005786,-0.01674049372686287,0.5274507576105739,0.9995699204847989,-0.008070097333564018,0.02799704574179984,0.0033185871651706888,-0.1954073646955042,0.5707473612644476,-1.1411255446598247,0.16099125665323027,0.9228631400121163,-0.9865969761914949,0.00625752894475547,-0.029638833464460983,0.4257483647114536,0.2600296493355602,-0.45476595505920864,0.8672920742918032,0.030726673125448335,1.2495609430824144,-0.6396440818529973,0.05149993615742003,0.7762624207253419,0.10651641524704875,-0.00303006767857239,0.920745329906151,-0.2491971526805247,0.03604039437190047,0.7891281096911205,-0.020390571668468305,34.9044997580832,-19.530040205962976,-136.16624334219378,21.818830891527256,30.060734763811297,-172.59129692932845,-11.297766676298963,6.970294120994274,-69.478976879385,-27.15626954120772,-4.299519270885808,-108.08309404911576
28,0.56,0.17943072330942644,-0.016751735603953117,0.5256237408337722,0.9995738896319613,-0.008923218673513042,0.027631561325147633,0.0029853229761447673,-0.19335539632076257,0.5956733744897449,-1.1543119004914715,0.16339178933734,0.9375189455967942,-0.9835530420879689,0.007238931717521445,-0.012452819300831905,0.42277695609180277,0.2621266541771239,-0.4408735202513233,0.8709389470775798,0.13895503104053059,1.2304966425384047,-0.6461083565087228,0.1508375576533812,0.674271537166012,0.21409207737292135,0.07074738259002822,0.8339102679681354,-0.10356867452973834,0.13278861371273779,0.6700832147192417,0.23996236451884376,33.164924436825785,-19.030255936933987,-147.54648052400051,25.933485605389393,26.342427110311874,-150.20969995200724,0.9945528568386485,11.528031683635989,-50.66574233273126,-20.39111229905966,-3.0647635112622997,-108.28812346785543
29,0.58,0.18719823823843906,-0.016618061033611242,0.5239069134564212,0.9995745084162224,-0.010123008997862672,0.027236179910063493,0.0025529036809032062,-0.19067892293534633,0.6190750606473163,-1.1660593932661587,0.16628657700191418,0.951186194532711,-0.9800448751849913,0.008329490815164015,0.0025627922953517226,0.4228563916005162,0.26420112384366423,-0.4252460314430157,0.8712701867809324,0.12670487494905416,1.134979056576037,-0.5516055011280211,0.1346412680874493,0.6460769627846142,0.19360259722670906,0.0355346797922627,0.7139094042584112,0.04748018416050146,0.08232622529824257,0.8147906141518914,-0.08421458701489501,32.98629191317908,-18.297364148552507,-161.87744257333284,31.01136439101115,22.124586882978633,-123.73640292049328,13.1517285776228,15.309404947917242,-33.047070957887826,-26.908507165415642,-1.5397632820100027,-120.34838831480242
30,0.6,0.19446137681821876,-0.016278229025227926,0.5222042139872097,0.9995720208832792,-0.01083643358290559,0.02709302701705275,0.002077176346441182,-0.18938244280844288,0.640631184593726,-1.1768644651946298,0.16792117720321265,0.9647096556664734,-0.9783431343707409,0.007267805495517543,0.013302888365863774,0.42700133020855713,0.2644602300724321,-0.40837435065418287,0.8661357632874674,0.027216308742521452,1.046825652880634,-0.5461929352080215,0.048048718364763515,0.6467761414347392,0.06320989875877604,-0.11581131965087604,0.4305517257824825,0.2865555226074131,-0.023247597058689288,0.7957275783818428,-0.2609420522526361,33.02912022460912,-18.88705281194125,-177.54235558089792,36.68696624538358,17.40057686426121,-98.84091553358407,16.629877961071443,13.35224321061912,-26.851925088820167,-43.51563232016364,0.15635445864266811,-144.11328667297636
31,0.62,0.20119647642439964,-0.015733900076431002,0.5205677547448293,0.999560960432087,-0.010541377599431257,0.027643804574945224,0.0016080444685899046,-0.19080501075216838,0.6603841543946972,-1.1886932830430674,0.16726141432842623,0.9784390542256944,-0.9803945612132736,0.0021031945201783787,0.015620911264253367,0.4377666758221413,0.2622724754836702,-0.3938780436641934,0.8603590533413915,-0.12476227980374902,0.9517320241205284,-0.6189496231871493,-0.079234781956067,0.6623956420590715,-0.15250643660979904,-0.3386590015099299,-0.046429085507558726,0.6430800849647773,-0.15508229248808614,0.6534750393962511,-0.2570808375367388,30.36345840209701,-19.878239994227116,-191.16072654861483,41.95505243073672,12.158259688769448,-77.54530943743008,17.531227190096928,10.76379455701471,-25.744363734760572,-55.21723150072803,2.003952943992192,-161.32461756874744
32,0.64,0.20745642089697722,-0.015026146342084785,0.5190516812554992,0.9995345369779084,-0.008913259917345553,0.029151686259717927,0.0012009888506488583,-0.1956563490635433,0.6779498058907433,-1.2020090191253434,0.163661026761455,0.9931020684652145,-0.9886471689577226,-0.0077433354031856486,0.006497732852721082,0.45715529382509057,0.25705645441462255,-0.38143265345109156,0.8531595444049238,-0.297230621567424,0.8351410185577555,-0.6879885508829408,-0.22849770998750496,0.7160764643165345,-0.49850122567370364,-0.5616308392784132,-0.6480693013299378,1.0686192342247365,-0.3103986356831126,0.5888276352482716,-0.39794108050536636,25.62332561936229,-21.534667476313423,-203.39786192481665,46.44349085732138,7.2951338179549685,-59.16880289580736,17.922530269819656,8.15436637001125,-24.62018708781115,-64.36503958091926,3.448547308159279,-173.1561322031273
