step,time,base_pos_x,base_pos_y,base_pos_z,base_quat_w,base_quat_x,base_quat_y,base_quat_z,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_pos_7,joint_pos_8,joint_pos_9,joint_pos_10,joint_pos_11,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,contact_force_LF_x,contact_force_LF_y,contact_force_LF_z,contact_force_RF_x,contact_force_RF_y,contact_force_RF_z,contact_force_LH_x,contact_force_LH_y,contact_force_LH_z,contact_force_RH_x,contact_force_RH_y,contact_force_RH_z
10,0.2,0.03754947913851385,0.03174327913340985,0.5334592993476261,0.9989599514818853,-0.041271773193985485,-0.019140069779098743,-0.0030518521564191765,-0.25402416462696087,0.8753841807751905,-1.0077420815440112,0.17581745099435267,0.7286816201729189,-1.2372058878295185,-0.3025578153080261,-0.6334487702257828,1.1220597879984315,0.08723932960878941,-0.775256349548398,0.7354122137376058,0.20320641526505212,1.6847077321343311,-0.6789215575023533,1.6066838737053815,1.3858354919123668,3.168655612255698,0.9709552959165839,-0.8986660370176027,-0.8598267928413419,0.43208693948133725,0.5049685125863039,1.238433468839081,-24.10552333043973,14.685104432960319,-48.82246396757891,0.0,0.0,0.0,-60.73736030739075,-69.94393823648034,-300.71425102437706,-73.98054223544,94.13215358619436,-282.36490633847495
11,0.22,0.04498687149448262,0.03750049608044664,0.532129948557813,0.9988045518982621,-0.04383955069982648,-0.021580318516196018,-0.0013604243780525893,-0.2626023473691702,0.8990777850260947,-1.0171749528325167,0.19139164296208583,0.7480133485119946,-1.0422835684568752,-0.3117802012387558,-0.6565738802947881,1.1694078689979526,0.08278921656921777,-0.7811763358180102,0.780967730245455,-0.7959064478157968,0.8738773317271813,-0.30175804717216803,0.5226969019021943,0.925399043137522,9.934623082257605,-0.9202011797471188,-0.8819620902045686,2.689961317381897,-0.6189080261160562,-0.525559215613693,2.865914601708042,20.056609624275783,-14.034903957005293,-32.5300451663042,0.0,0.0,0.0,-82.71441769299655,-7.855661160795329,-434.9388920733374,-79.0282162211667,7.336643402522444,-99.58329197521975
12,0.24,0.05400075259358386,0.0432830725968245,0.5316555457229941,0.9990515743114404,-0.03919487882492222,-0.018963330017377055,-0.00032473740862085185,-0.2776991153424039,0.9259568202772765,-1.1356151609367862,0.1907101969505829,0.7432093027372688,-0.8026658977359727,-0.33154774672185505,-0.6442389215736312,1.176328310982012,0.0671728319701474,-0.8138803080524986,0.9327825339413035,-0.27969259062000956,0.9524453819080594,-8.043183400172115,-0.5544097766154332,-0.6559662437989464,8.090842260825305,-0.9373099282443388,1.5601822737475772,-1.3976657087675644,-0.7686542311876361,-1.6955156080966967,10.059465368841607,6.387632453029157,-2.7545966871401113,-8.702061245744233,1.3424745956286266,-50.037273172922255,-63.5354113709132,-118.39456076137952,12.296751984089136,-327.24492632933504,-7.73209184882958,-0.8412939299156685,-9.731659290241026
13,0.26,0.06430993954802845,0.04888637315454422,0.5314236846450106,0.9995083729659575,-0.02901241006338146,-0.01181791987607936,0.0012764023903227646,-0.25445447394752096,0.8920282516902187,-1.0583725018806445,0.16165161355873567,0.7764604958084736,-0.7962332629646516,-0.3531865747961036,-0.6104392902663832,1.1285566142820758,0.05917423628873662,-0.8173575198046459,1.0308676256745553,1.3417420570363763,-2.756298533789042,6.441004565193008,-1.7378278140258239,2.8869390011550102,-3.2628911365808126,-1.1133043932175626,1.6830233165775692,-2.769629833098215,-0.11003270518341324,0.7486695049168577,1.4308348161855142,-6.295972494920115,-30.647291331532728,-39.14616756498203,83.40353002160386,29.718430812322268,-111.03546278425296,-103.49174471185472,-4.388793638832318,-222.74512621704523,0.0,0.0,0.0
14,0.28,0.07634535242851122,0.05391070706519995,0.5319815219266824,0.9997918680726746,-0.020183372060606018,-0.001864026133288349,0.0023189296216490234,-0.26067334833550004,0.8701968864949371,-0.9979110674704144,0.14528802298969876,0.8434446556742844,-0.9102769391608255,-0.3692914005899312,-0.5708577644838922,1.0609571985658564,0.07789356157270552,-0.7782114213748624,0.9996477239845798,-0.8979350235896569,0.5913419342035515,0.3900490144956552,-0.21250173569546338,3.2267419798492596,-6.152106996114258,-0.6658287682966226,2.048427145963959,-3.5096251048749405,1.5930730692833002,2.570351460754058,-2.3987816979455965,82.20391290322134,-47.75404235768591,-319.362128528534,8.54284303062682,-9.243873434700166,-15.745305741838797,-126.92248898604501,-0.2833313562388904,-285.8614510459025,0.0,0.0,0.0
15,0.3,0.08983068646706908,0.05796407948718938,0.5322636266413004,0.9998364054826469,-0.014508538432727975,0.010499618480319082,0.00253428409129977,-0.2840378700864946,0.9126478831693347,-1.049706136418933,0.13314385367300055,0.8969822311377957,-1.0515553823660497,-0.3789813714765613,-0.5356043622558222,0.9938161210417314,0.12627597930333245,-0.7120777403462862,0.955435552512081,-1.1697863247463802,2.439135785282423,-3.496364757151103,-0.9738363777889136,2.0461927197998153,-5.79623367434927,-0.34283104138210185,1.65385197320488,-3.31474923735751,2.7730270199768694,3.612112597828095,-1.5408457732329022,22.124786031002078,-24.160770745353513,-59.454371178015165,0.0,0.0,0.0,-80.69192215000498,-15.110851892800255,-194.70664977015596,-10.6426691327176,-11.50704601482476,-19.599327391249073
16,0.32,0.10386918511478961,0.06179605685939387,0.5310457076879583,0.9996440938206148,-0.013551169360273488,0.022776746390781383,0.00304488462549369,-0.29943610908586443,0.9501869222032007,-1.1056355427251339,0.11320372085385651,0.9181394653935633,-1.1447094737143968,-0.3813640114362051,-0.5113974631877365,0.9466554276108845,0.14802890684335251,-0.6202763940016589,0.8471147751671101,-0.4521795375774136,1.4883717384623025,-2.1841388386304232,-1.0204587362314628,0.3414541698684658,-2.8864390202537007,0.065573557632353,1.0478083199522947,-1.8890594190062262,0.19325789676302707,4.159810011405159,-6.072372556975538,-25.039745803326543,-45.37219509658494,-104.0022455324048,0.0,0.0,0.0,-24.236654558392974,-18.551320321596023,-47.97930019815295,-138.26894748239178,-27.86879691544091,-221.8966709509697
17,0.34,0.11771478201473182,0.06544540167156988,0.5291593169360557,0.99920909385844,-0.021028309397522378,0.033526356912799,0.0038704452760111073,-0.29586582127011724,0.9732260386878536,-1.1363691891212073,0.0929267294033435,0.8970694070629196,-1.1881361710749845,-0.3613002375834865,-0.4995747489792602,0.9389266113906106,0.15696837142400855,-0.5786107551613806,0.777039239764721,0.49322272679305434,1.2044238016306155,-1.4246692510172863,-0.998538859464631,-1.8393934273533583,-1.341906562544852,1.5686963152861848,0.4042518702348836,0.3593232381133279,0.7215997053473504,1.1985252907792023,-2.040012900229914,-13.309609992195178,-3.3352365155829227,-207.563404694383,0.0,0.0,0.0,-6.877922331662318,-15.790723948903278,-21.55299803923503,-112.16111787676341,21.063875049025256,-191.79642661782702
18,0.36,0.13166931372356488,0.06843452568317619,0.5271523821968105,0.9986029658574418,-0.033114205281814184,0.040806464185595616,0.005513480746902275,-0.2825566131662281,1.0026937708163932,-1.1623509308372328,0.09145653637766683,0.8529350893120251,-1.3259431543715576,-0.31071036383392153,-0.5064839722087794,0.9921590868251075,0.17610551518848463,-0.5549417884320755,0.7526668840119887,0.6643944264239969,1.6703802902596951,-1.2325608013788085,0.16899932616640728,-2.553317523690315,-7.422164189113246,3.017466746066575,-0.666615037788842,2.9384095318804313,0.9994018821028339,1.3542017416320948,-0.988653661439972,-50.38573312725772,17.348849960190247,-301.96499463887477,0.0,0.0,0.0,0.2791741337127243,-1.8546859137451923,-2.3453948319384796,-82.14695265278061,35.54003472004624,-120.42033540310422
19,0.38,0.1458092888834653,0.07121917278585928,0.524916461293738,0.9979680058168098,-0.045648754814600165,0.0437036602161661,0.008126538845414932,-0.2688445203183679,1.0399933645870294,-1.1846005336108458,0.1024911347286543,0.7910448371707672,-1.468027764305956,-0.2462974292817186,-0.5450307213501319,1.134326642837744,0.1978482144264657,-0.5172162249832388,0.7251088849951679,0.6114594355087623,1.783000006020927,-0.8129495301608722,0.5215847441595817,-3.4362676923778395,-5.1164886060456904,3.270284110847431,-2.4538589464558345,6.8722292745813185,1.0148081553077615,2.071958421513471,-1.4543551591902557,-39.59077740100792,8.840451448351867,-242.1525712965717,0.0,0.0,0.0,0.0,0.0,0.0,-88.9012288619395,44.99666457043125,-141.66400579085703
20,0.4,0.15999419558101632,0.07426729573703725,0.5227084889952324,0.9973856372948868,-0.05681767843918873,0.04317481378617185,0.011383206454346708,-0.256617986458392,1.069427534032645,-1.1867574213133913,0.11562684527853463,0.7131654946980263,-1.4375586298602812,-0.1766691451805635,-0.6089731637785942,1.2160048986563248,0.21790794472353886,-0.47670966477583054,0.7034884860375417,0.4955638941664551,1.3059115681303555,0.29851149671523797,0.7176228470807402,-3.9724391118464446,3.906269216817491,3.4289342810038246,-3.5413172410312517,1.7363744872773308,0.8749342842295943,1.86507037740021,-0.6455269763001008,-18.865772060042897,13.591498911828403,-259.57048127899156,0.0,0.0,0.0,0.0,0.0,0.0,-99.70205240519492,41.13477385810734,-163.6734713228862
21,0.42,0.17451450672243288,0.07713727243644018,0.5204126697112303,0.9968755329224661,-0.06680817470560486,0.03946509506989723,0.014776532887587233,-0.24508679896091928,1.095276223930605,-1.1720663483862122,0.16042679152748984,0.6425605693229473,-1.3335081092365535,-0.09994003007487563,-0.6917412921577208,1.1255946519326072,0.23655515530494073,-0.4446587539901561,0.7133571202050635,0.4887795796195921,1.2988513833657374,0.9803900437015076,2.957786588434673,-3.130505536960206,4.385205536559369,3.717270021233185,-4.505841640575085,-6.0511918615087925,0.8192993171030072,1.4950920169620028,1.179369466482953,-14.97026693607014,21.48670661028806,-275.69136580369906,0.0,0.0,0.0,0.0,0.0,0.0,-92.3612953039614,37.99261765893997,-126.47411715450221
22,0.44,0.1895871741429123,0.08028485536124268,0.5177874796902001,0.9966367282877001,-0.07261615388190615,0.03333119526757144,0.01819773187578473,-0.24108582486362032,1.117472755120188,-1.1430980098957215,0.2220723768219264,0.5892245359934897,-1.2460715053213234,-0.047826912073309955,-0.786875483844075,1.0857116269002902,0.24891507203050967,-0.409226713162093,0.7295658914878098,-0.10614557012988235,1.0000647905453086,1.70867409390251,2.993917527132863,-2.291355139143902,3.162942209465636,1.6304452653063635,-4.796471061229389,2.268271183350776,0.34440778500486047,1.8452147427186554,0.7450838797607804,13.813877711642755,6.782930174609806,-305.78542360299065,0.0,0.0,0.0,21.91375730389018,-9.784400609076757,-29.99986805623378,-72.8359052259548,20.658579331567662,-143.86374410604085
23,0.46,0.20572065745091014,0.08432060194663868,0.5152739646867996,0.9968325044564249,-0.07167310819272099,0.027409991232956638,0.020895358377760798,-0.25146440542349613,1.1377523794525275,-1.107114454467984,0.2726183448366423,0.5478366700530506,-1.121469143725493,-0.03580631660770503,-0.8576263209149185,1.1440429135883465,0.24687894517434317,-0.3713851152924096,0.7424219697070727,-0.8087798979848442,0.8956312300997289,1.931109790841862,2.206936881043618,-1.777802456218104,5.602396395695603,0.0734622758898596,-2.6570047026707453,1.6049603847517009,-0.4156537218828796,1.8242966560581835,0.7038621546054711,20.334360323454405,-22.009303767023713,-217.8862687961851,3.2914546216599017,-6.444336867816642,-9.047156835163026,11.864944628287788,-2.0506822352358096,-15.053750523766123,-76.05532234331314,38.73958518554215,-179.9864168381911
24,0.48,0.22264159374280965,0.08962547132955528,0.5130833616406854,0.9974736263069293,-0.0631084527442732,0.02332702184786641,0.022793377679438644,-0.27831293590401834,1.1511665683881407,-1.0652339748945716,0.2616643408570842,0.550500490393849,-1.045641158928633,-0.04720968763115705,-0.8564848028168105,1.093368900428014,0.22761087218219436,-0.34470940526039845,0.7717701052434089,-1.4857169117738318,0.48112290971120064,2.3108019885019675,-1.399666386851412,2.3806047651064777,0.6086031035027819,-0.9226307538848265,1.5437001509244086,-2.0724595203793363,-1.0963616943016496,1.3291451297704697,1.5910435829002514,59.83581934169929,-45.179883468570274,-139.72861730690423,181.66827332161574,7.6884364151596785,-319.17352066542287,37.42755064413976,-17.183021717148232,-51.748224865924605,-15.119513300089839,0.27749935256751934,-54.433276668270636
25,0.5,0.2395105017777453,0.09523658796299252,0.5124394189583759,0.99846318871182,-0.04506512425208667,0.021849296429362623,0.023727697088225932,-0.3139007811753184,1.187570001838109,-1.1354344751813208,0.21802059983958638,0.6224881229945594,-1.0936843504883276,-0.0858752206886655,-0.7914729740780931,1.034202851891887,0.1930506507748909,-0.3615891005194493,0.9965411741175526,-1.2471199192919995,1.8142926219192934,-7.621335407144603,-2.5433870425503575,3.612592990997825,-3.1836864722834117,-2.429584743019342,2.5446896107364423,-2.0249854658272217,-2.057448177288194,-1.7992633100980155,12.083738433198018,85.30981920052879,-34.74741390573433,-115.2181211422155,-8.891510748203446,35.91769535240932,-201.1430807141648,-180.02643985857435,-45.16536074824698,-625.3151403513289,0.0,0.0,0.0
26,0.52,0.2547414527872223,0.09952642443943462,0.5129985079260353,0.9992159052143327,-0.020689763410289125,0.023575193300176996,0.024160271471720885,-0.24091161289192645,1.1248996394464956,-1.4521859943309454,0.16394267834173556,0.6823354600898551,-1.14927341020932,-0.1398719448743053,-0.7634295747104299,1.0274822099722354,0.15336411653784174,-0.4381054907583711,1.2774885994134426,6.989553407338118,-6.775647200770697,-16.466869087198248,-2.772960875541329,2.4831537485576094,-2.1531629112279758,-2.7582004861175204,1.3672450293679785,-0.16455230892640738,-2.0281751382891944,-4.6808527362848205,10.976807543236085,0.0,0.0,0.0,-50.13690870220651,14.489250689848905,-89.43891786432988,-95.0930817506197,-46.12484232066434,-192.0682349887044,0.0,0.0,0.0
27,0.54,0.26893501519973223,0.1011540926811415,0.5143687063004284,0.9994023307599327,-0.00457101842159802,0.024012225579704553,0.024443814860064746,-0.05337081645323619,0.9175826491579102,-1.3796180953958235,0.1288102716980821,0.7118658970252753,-1.1562368839608859,-0.17171408130570448,-0.7271796396581955,1.0170267915119717,0.1524217587074088,-0.5479990761039788,1.3607850439150395,8.774033163137473,-11.339007297940954,10.476408771238317,-1.1768214856290347,1.0682975509070838,0.518894990151621,-0.868805937131268,2.045161738360202,-0.7245688119083754,1.11918640055684,-5.864595204256998,0.04788812054509339,0.0,0.0,0.0,3.015587553261335,-41.825180283088,-124.26859128338073,-103.04183173627467,-61.359885864770995,-150.71782860635778,0.0,0.0,0.0
28,0.56,0.28179015081369835,0.10155234710186585,0.5174818354186942,0.9994256244103854,0.005247701888946253,0.02292723839772079,0.024397225994977637,0.06004138376194826,0.6706686955541477,-0.9973946907665912,0.10747305710827401,0.7159683961639384,-1.1180487466899574,-0.18705709815467797,-0.6659946269647194,0.965430103138422,0.20156978632354777,-0.7020850240646536,1.3649282951092003,3.3794519009806585,-12.225408198317606,17.415049218959673,-0.9799329643885984,0.4251515681963317,1.7210468520333388,-0.6927416429674006,2.98341937027049,-2.792262090739419,3.2989207304803685,-8.58410816692438,0.0217954413073648,0.0,0.0,0.0,118.40442956714536,-20.03178995111023,-416.44166132454046,-126.34646690304584,-9.200096831636058,-382.88428806226096,0.0,0.0,0.0
29,0.58,0.2944040325545329,0.10235794203569701,0.5223574814631773,0.9993115475306448,0.01922199310476269,0.02086604162083415,0.023907201008616947,0.06236552001598401,0.5348401426862853,-0.7706774662443683,0.07900519385651411,0.7398557124853258,-1.1040248904120333,-0.21292377166798596,-0.6158077380378718,0.9262157387920984,0.28835750324860143,-0.8983838526315301,1.4287447333192198,-1.152289476757451,-1.9499858501108998,6.675793794417201,-1.693205015456024,1.3468442330052544,0.5707746679143029,-1.7240564081949832,2.554555903150666,-1.6614051590587178,4.7784120376591215,-10.203224984113778,3.5134776565034316,289.44394169969405,-106.73941958118108,-434.27682074843574,51.95725473110383,-28.556474726529014,-279.5225931640294,-87.94348980793882,-20.42607509963334,-297.47913365891446,0.0,0.0,0.0
30,0.6,0.3086001034010534,0.10263792588152999,0.5284852160387258,0.9992561245026667,0.026385306011089484,0.01694109045507912,0.022450227722797297,0.05573208258918713,0.5623547101670194,-0.7606995175984343,0.06616578202889867,0.7567260298184082,-1.0753440316446292,-0.22747891434371348,-0.5722087477753836,0.9104925873293743,0.3893404558462799,-1.0442004704579446,1.1975409315234395,0.19342974396924761,2.534876823432079,-3.0453135119648205,-0.05916832550614437,0.45955342773333097,2.1055192532546405,-0.15776625118005294,2.089900428303087,-0.47242896137139523,4.980756982344515,-5.509833301479682,-15.230456282374425,66.55662102021527,0.9387085538798905,-83.26194956294985,30.457874251906084,-39.284209841136516,-170.83726911272564,-26.629322950172778,-21.19308631058356,-92.8006675182722,0.0,0.0,0.0
31,0.62,0.3242611859174131,0.10270169785410019,0.5336162053595395,0.9994472198648006,0.02164776240804129,0.013141452408947318,0.021539064878260798,0.07310504614846211,0.6270669259229787,-0.9550881481707242,0.0798553923596003,0.771922166570724,-1.049521564892602,-0.21828764844792967,-0.5310348116885625,0.9037483796248539,0.42748084052796537,-1.0513274377389055,0.9092904764964217,1.1047444494001257,3.0129271734516507,-10.784923406303786,1.0457191573768283,0.8566949439326388,0.6791221255711446,0.7071329719490473,2.0603879587813583,-0.2721499387706652,0.17862618683464304,2.2304926289851386,-9.900613488386098,0.0,0.0,0.0,42.229871746362704,-14.760906838061914,-55.92449116536812,-6.741482241130417,-14.614067507211889,-51.63249744669758,0.0,0.0,0.0
32,0.64,0.34133449462460136,0.10258091912663189,0.5363627128302514,0.9996277810980276,0.014440926181703553,0.008106285002460429,0.021680568523630706,0.09027251049076247,0.6846358668829845,-0.9961477696771067,0.1174081141378679,0.8205611786114011,-1.2017314917897202,-0.19948652918816906,-0.49555681075572483,0.918828112763737,0.41452585053150603,-0.9659194268598558,0.8195329880937433,0.71276866647648,2.779510994122479,2.2605506893105036,2.2445527633500375,2.71040824571192,-9.612806964571138,1.104846755831394,1.6220464301083162,1.1865349817965907,-0.2680378448871895,4.40829254003512,-3.3195875984400085,0.0,0.0,0.0,0.0,0.0,0.0,-2.7854855952822,-11.172718579145574,-14.54427542301047,-77.58937174672886,10.471693775049355,-182.02742632580998
33,0.66,0.3577510847036479,0.1030737763224803,0.5379779669332956,0.9996960058680942,0.01025342259096575,0.0029949649908594333,0.02222146172633047,0.06963346158222544,0.7233660530407349,-0.9113385078206959,0.14307671724619453,0.8478470826905069,-1.2473576921847875,-0.18753575518359444,-0.46835329695679245,0.9384228265896074,0.41768868473450405,-0.9383249104823177,0.8286358884488583,-2.0705736151611296,1.4936813701811413,3.9649596007032133,0.7059964452274397,0.586344773811085,1.4515679432342852,0.3420775277646553,1.1905018140628745,0.8356977204672702,0.30770250407653243,-0.13512394907982972,2.538588630247764,0.0,0.0,0.0,0.0,0.0,0.0,7.120402857479274,-2.0745230741368714,-9.291648927138887,-55.52779666229535,-3.831774083577188,-304.3545572003144
34,0.68,0.3734511179361639,0.10441819428461173,0.5391069707925586,0.9997141004968629,0.00736234090356923,-0.0002779862510101251,0.022747218023602946,0.007960873188263252,0.7528106060601276,-0.8268742806960262,0.15536969435609047,0.8325936567191727,-1.1756302276389785,-0.18286444861180268,-0.44746018335070986,0.9421679346468509,0.42511909871147086,-0.939779414511603,0.8843917014876639,-3.621163864725267,1.4955535421245152,3.239384339457193,0.6676477345911302,-1.4365769492661933,3.4946011592023547,0.21407154424450475,0.9217810313866179,-0.03878883509563903,0.3570592295375705,0.3055555976152944,2.3523412933405363,0.0,0.0,0.0,0.0,0.0,0.0,18.156231194189665,1.6798875613933821,-22.794107395433787,-28.25140400796891,20.691737336266566,-196.08930006957067
