step,time,base_pos_x,base_pos_y,base_pos_z,base_quat_w,base_quat_x,base_quat_y,base_quat_z,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_pos_7,joint_pos_8,joint_pos_9,joint_pos_10,joint_pos_11,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11
449,8.98,-0.237249493598938,-0.24683457612991333,0.5352386832237244,-0.9761807322502136,-0.010432003997266293,-0.003611263819038868,-0.21667802333831787,-0.17695513367652893,-0.28478506207466125,0.1805010586977005,0.14779692888259888,0.5227684378623962,-0.37778031826019287,0.6739420294761658,-0.6162757873535156,-1.019736886024475,1.0491617918014526,-1.2183367013931274,1.0679792165756226,-0.04921065643429756,-0.841139018535614,0.5911312103271484,1.3257496356964111,-1.5162944793701172,2.238618850708008,2.8493130207061768,-1.7680857181549072,0.069318026304245,-1.8119983673095703,-1.5146653652191162,1.732408046722412
450,9.0,-0.24821721017360687,-0.25656425952911377,0.534254252910614,-0.9744667410850525,-0.007561152335256338,-0.0007438629399985075,-0.22440364956855774,-0.17600752413272858,-0.29331454634666443,0.19803789258003235,0.17605464160442352,0.4858125150203705,-0.3396912217140198,0.7275787591934204,-0.6473857760429382,-1.0066860914230347,1.009764552116394,-1.2461131811141968,1.0955091714859009,0.06207478791475296,-0.20857837796211243,1.0282325744628906,1.4574490785598755,-1.6280608177185059,1.7249903678894043,2.559568166732788,-1.7844747304916382,0.30821409821510315,-2.1906399726867676,-1.3550609350204468,1.7051316499710083
451,9.02,-0.25945961475372314,-0.26660728454589844,0.5332037806510925,-0.9726834297180176,-0.0037007005885243416,0.0027814735658466816,-0.23209011554718018,-0.1733095645904541,-0.2900262773036957,0.22117462754249573,0.20638325810432434,0.4473062753677368,-0.3133357763290405,0.7738994359970093,-0.6782832145690918,-0.9902752041816711,0.9851407408714294,-1.2701877355575562,1.1212221384048462,0.10043101757764816,0.4418494999408722,1.1732100248336792,1.5100356340408325,-1.7368004322052002,0.959445059299469,2.1546967029571533,-1.7813632488250732,0.5003108978271484,0.731619656085968,-1.0812160968780518,1.5920019149780273
452,9.040000000000001,-0.2706468403339386,-0.2768648564815521,0.5324699878692627,-0.9708621501922607,-0.001501147635281086,0.00539637403562665,-0.23957321047782898,-0.17427179217338562,-0.26817333698272705,0.24078603088855743,0.23243650794029236,0.4052751362323761,-0.30589550733566284,0.8114285469055176,-0.7088148593902588,-0.9685694575309753,0.9897533059120178,-1.2848175764083862,1.1423499584197998,-0.21735982596874237,1.3964407444000244,0.8270503282546997,1.1392818689346313,-1.9927247762680054,-0.2737274467945099,1.6709442138671875,-1.7647840976715088,0.8502210378646851,1.6165330410003662,-0.30597123503685,1.2887014150619507
453,9.06,-0.28145840764045715,-0.2872615456581116,0.5326696634292603,-0.9690305590629578,-0.0026114725042134523,0.005442035850137472,-0.24686700105667114,-0.18278931081295013,-0.24374982714653015,0.2542361319065094,0.2497083693742752,0.35763245820999146,-0.3403870463371277,0.836478590965271,-0.7375562787055969,-0.9407177567481995,1.0034834146499634,-1.2778867483139038,1.1534297466278076,-0.5610112547874451,0.7287548780441284,0.6259247660636902,0.7527448534965515,-2.2974562644958496,-2.8477845191955566,0.9150590300559998,-1.6434725522994995,1.1310888528823853,2.234583854675293,1.094252347946167,0.6878461837768555
454,9.08,-0.29152819514274597,-0.29787659645080566,0.5336681604385376,-0.967182993888855,-0.002169707091525197,0.004662224557250738,-0.2540288269519806,-0.1885642558336258,-0.21817311644554138,0.2742399275302887,0.26895400881767273,0.3083864152431488,-0.3790495991706848,0.8409352898597717,-0.7611798048019409,-0.9116705656051636,1.0098100900650024,-1.2319328784942627,1.15212082862854,-0.27741774916648865,1.1828408241271973,0.9557929039001465,1.090925693511963,-2.3163559436798096,-2.1843605041503906,-0.34363946318626404,-1.404358148574829,1.1453050374984741,0.7324252128601074,3.6224546432495117,-0.09859701991081238
455,9.1,-0.3012028932571411,-0.30878162384033203,0.5347352027893066,-0.9652436971664429,-0.0014331775018945336,0.003464986104518175,-0.261324942111969,-0.19456247985363007,-0.19242772459983826,0.28871744871139526,0.28837883472442627,0.25812897086143494,-0.4163402318954468,0.8157627582550049,-0.7839947938919067,-0.8816434741020203,1.0112688541412354,-1.1445114612579346,1.146410346031189,-0.3985515534877777,1.1457571983337402,0.547379732131958,0.952189564704895,-2.3828892707824707,-1.8941974639892578,-1.8019797801971436,-1.4502983093261719,1.243992805480957,0.0016234368085861206,4.667501449584961,-0.12297357618808746
456,9.120000000000001,-0.3103306293487549,-0.31975558400154114,0.5353638529777527,-0.9632272124290466,-0.0016062173526734114,0.002161150798201561,-0.2686748206615448,-0.20304320752620697,-0.16887548565864563,0.2902029752731323,0.2945188879966736,0.2090236395597458,-0.4506388306617737,0.788537859916687,-0.7822083234786987,-0.8511607050895691,1.0089727640151978,-1.1229290962219238,1.1643941402435303,-0.31194376945495605,1.2267359495162964,0.04753100499510765,0.021657835692167282,-2.3645336627960205,-1.8375710248947144,-1.0065797567367554,1.2469544410705566,1.509440302848816,0.15480799973011017,-0.21778132021427155,1.8761707544326782
457,9.14,-0.3186422884464264,-0.3307640552520752,0.5362039804458618,-0.9611462950706482,0.0024637014139443636,0.0033163416665047407,-0.27600839734077454,-0.20088350772857666,-0.1366591453552246,0.29679664969444275,0.2908833622932434,0.16581633687019348,-0.48409244418144226,0.7608315348625183,-0.7281635999679565,-0.8194104433059692,1.0123910903930664,-1.1123501062393188,1.2062532901763916,0.231468066573143,1.5741382837295532,0.390194296836853,-0.5375936627388,-1.8453618288040161,-1.7800252437591553,-1.1288331747055054,3.297617197036743,1.56278657913208,0.3717147707939148,0.3007897734642029,2.840324878692627
458,9.16,-0.3264693319797516,-0.3411351442337036,0.5370984673500061,-0.959104061126709,0.0032640446443110704,0.004287615418434143,-0.28300246596336365,-0.2028420865535736,-0.11293318122625351,0.29661768674850464,0.2532232999801636,0.15309177339076996,-0.5126793384552002,0.736036479473114,-0.6539274454116821,-0.8340299725532532,1.0117501020431519,-1.1022014617919922,1.270926833152771,-0.3271956741809845,0.8932533860206604,-0.21724575757980347,-2.6981523036956787,0.10912245512008667,-1.404608964920044,-0.8897100687026978,3.8881747722625732,-1.9534062147140503,-0.05856245756149292,0.10223373770713806,2.794041633605957
459,9.18,-0.33414706587791443,-0.35102659463882446,0.5381163358688354,-0.9570571780204773,0.00033250765409320593,0.004846871364861727,-0.2898588180541992,-0.20922084152698517,-0.09824910014867783,0.2881518006324768,0.18517537415027618,0.17698794603347778,-0.5363487601280212,0.7136114835739136,-0.5765851736068726,-0.8754432201385498,1.0057047605514526,-1.0922704935073853,1.3077597618103027,-0.2569093704223633,0.7045748233795166,-0.402466744184494,-3.6294498443603516,1.9050132036209106,-1.2375653982162476,-0.8745146989822388,3.8263165950775146,-3.538602590560913,-0.20941758155822754,0.23357315361499786,0.6305229663848877
460,9.200000000000001,-0.3416222631931305,-0.36098140478134155,0.5391005873680115,-0.9549190998077393,-0.002722002100199461,0.005489500239491463,-0.2968028485774994,-0.21050553023815155,-0.08404070138931274,0.2790057361125946,0.11132507026195526,0.2312815934419632,-0.5581226944923401,0.6913301348686218,-0.5071133971214294,-0.9440732002258301,0.9968271255493164,-1.0810734033584595,1.2948657274246216,0.04738382250070572,0.6979720592498779,-0.41314586997032166,-3.6498336791992188,3.165578603744507,-1.1802505254745483,-0.9132614135742188,3.2468109130859375,-3.65639328956604,-0.35505324602127075,0.30165213346481323,-1.6560072898864746
461,9.22,-0.3487757444381714,-0.37133708596229553,0.5399537682533264,-0.9527121186256409,-0.005217614118009806,0.005761539563536644,-0.30377528071403503,-0.20447811484336853,-0.06867782026529312,0.27118390798568726,0.04552725702524185,0.30602312088012695,-0.5785869359970093,0.668770968914032,-0.4520165026187897,-1.02117919921875,0.9836557507514954,-1.0708400011062622,1.2448794841766357,0.47445425391197205,0.8039503693580627,-0.2890045642852783,-2.992523670196533,4.013330936431885,-1.1471692323684692,-0.9581130743026733,2.4840123653411865,-3.6261236667633057,-0.5698591470718384,0.25676068663597107,-3.214585304260254
462,9.24,-0.35559672117233276,-0.3823089003562927,0.5407876372337341,-0.9504443407058716,-0.006336929276585579,0.005715762265026569,-0.310777872800827,-0.19034510850906372,-0.05029170960187912,0.26656094193458557,-0.0019661260303109884,0.39266765117645264,-0.5978381037712097,0.6448317766189575,-0.4117707312107086,-1.0861533880233765,0.9652572274208069,-1.0610564947128296,1.1759624481201172,0.8069701194763184,0.9579876065254211,-0.12667322158813477,-1.9820947647094727,4.473871231079102,-1.090478539466858,-1.0267229080200195,1.7695436477661133,-2.998183012008667,-0.8456214666366577,0.23045873641967773,-3.7059872150421143
463,9.26,-0.3622657358646393,-0.3939141035079956,0.5416781306266785,-0.948076605796814,-0.0066429791040718555,0.005456260405480862,-0.31792595982551575,-0.17368604242801666,-0.030000731348991394,0.2636808454990387,-0.03023257479071617,0.4834558367729187,-0.6154709458351135,0.619320809841156,-0.3839918375015259,-1.1331061124801636,0.9412347078323364,-1.0509047508239746,1.105345368385315,0.8042667508125305,1.003852128982544,-0.08836336433887482,-1.0797895193099976,4.525942802429199,-1.004418969154358,-1.0937038660049438,1.1998646259307861,-2.038892984390259,-1.133560061454773,0.24860817193984985,-3.5214908123016357
464,9.28,-0.36901944875717163,-0.4061203896999359,0.5425325036048889,-0.945573091506958,-0.007117003668099642,0.005157788284122944,-0.3252912163734436,-0.16003935039043427,-0.009858963079750538,0.2602566182613373,-0.04308667033910751,0.5701982975006104,-0.6314538717269897,0.5926400423049927,-0.3658769428730011,-1.1635135412216187,0.9126741886138916,-1.0397762060165405,1.0407121181488037,0.5970777869224548,0.9505401253700256,-0.14841048419475555,-0.38765186071395874,4.1602020263671875,-0.9247007966041565,-1.1508845090866089,0.7685238122940063,-1.1375278234481812,-1.3521984815597534,0.3125814199447632,-3.2559006214141846
465,9.3,-0.37601611018180847,-0.4189232289791107,0.5431203246116638,-0.942931592464447,-0.008356786333024502,0.005102492868900299,-0.33284255862236023,-0.15108945965766907,0.009053760208189487,0.2551054358482361,-0.04405921697616577,0.6449005007743835,-0.6462793946266174,0.5653843283653259,-0.3546357750892639,-1.1765592098236084,0.8818715214729309,-1.027323603630066,0.9783846735954285,0.3568574786186218,0.8304259181022644,-0.2577308416366577,0.14719927310943604,3.4151246547698975,-0.8785753846168518,-1.1854475736618042,0.4870697855949402,-0.152101531624794,-1.4418994188308716,0.3959991931915283,-3.34918475151062
466,9.32,-0.38327276706695557,-0.43231073021888733,0.5431308150291443,-0.9401575326919556,-0.01083340123295784,0.005475097801536322,-0.3405238091945648,-0.14691032469272614,0.026186326518654823,0.24752497673034668,-0.03542312979698181,0.7010692358016968,-0.6612558960914612,0.5386018753051758,-0.3469025492668152,-1.1676667928695679,0.8509794473648071,-1.0141396522521973,0.911053478717804,0.11354106664657593,0.6827049255371094,-0.40936920046806335,0.5916526913642883,2.3789680004119873,-1.0086286067962646,-1.1698673963546753,0.37486550211906433,1.0849683284759521,-0.9660531282424927,0.4420538544654846,-3.72225284576416
467,9.34,-0.3906973600387573,-0.44623103737831116,0.542205810546875,-0.937271773815155,-0.014720497652888298,0.006286310032010078,-0.3482321798801422,-0.14667493104934692,0.04065559059381485,0.23754169046878815,-0.017712246626615524,0.7341238260269165,-0.6763564348220825,0.5135450959205627,-0.3448448181152344,-1.1336406469345093,0.8224203586578369,-1.0019967555999756,0.8564417958259583,0.0818413645029068,0.6567056775093079,-0.4087006449699402,1.0173174142837524,1.1377992630004883,-1.0533227920532227,-1.1906253099441528,-1.4594402313232422,2.233745813369751,-0.8808035254478455,0.4360910952091217,1.6755008697509766
468,9.36,-0.39820244908332825,-0.459947794675827,0.5412022471427917,-0.9345919489860535,-0.014233114197850227,0.007096198853105307,-0.3553659915924072,-0.13941380381584167,0.05986102297902107,0.23604032397270203,0.008432031609117985,0.7398660182952881,-0.6922575831413269,0.4855073094367981,-0.39321279525756836,-1.0723103284835815,0.7906876802444458,-0.9905290603637695,0.9178526401519775,0.4208156168460846,1.388974905014038,0.06482119113206863,1.4717379808425903,-0.32812389731407166,-1.0001845359802246,-1.414988398551941,-1.911629557609558,4.106863975524902,-1.4547113180160522,0.49227064847946167,1.9700586795806885
469,9.38,-0.40551382303237915,-0.4721052646636963,0.5401871204376221,-0.9320079684257507,-0.011176182888448238,0.005706719122827053,-0.3622207045555115,-0.1387283056974411,0.05961398035287857,0.23605582118034363,0.034466907382011414,0.7114088535308838,-0.6898934841156006,0.45940664410591125,-0.42817750573158264,-0.9785510897636414,0.8326521515846252,-0.988574743270874,0.9430452585220337,-0.08203791081905365,-0.8102991580963135,-0.10822546482086182,1.2125293016433716,-2.2141025066375732,0.8417975306510925,-1.1004307270050049,-2.0043277740478516,5.337582111358643,2.582944631576538,-0.2923838794231415,1.380885362625122
470,9.4,-0.4124767780303955,-0.48286280035972595,0.5389137864112854,-0.9294801354408264,-0.00930267944931984,0.0010699848644435406,-0.3687532842159271,-0.14288869500160217,0.017026754096150398,0.22624434530735016,0.05258728936314583,0.6832892298698425,-0.6536048054695129,0.4549761116504669,-0.4611184895038605,-1.0017756223678589,0.9044598937034607,-1.0187596082687378,0.9560971856117249,-0.44735008478164673,-3.0109174251556396,-0.7477381229400635,0.6634728312492371,-1.02488112449646,2.24741792678833,0.325309157371521,-1.8543705940246582,-1.6319282054901123,4.791892051696777,-2.1625218391418457,0.97625333070755
471,9.42,-0.4192078411579132,-0.49348878860473633,0.5382986068725586,-0.9269682765007019,-0.011287971399724483,-0.003870140528306365,-0.37494996190071106,-0.15493111312389374,-0.05907095968723297,0.20835405588150024,0.06210251525044441,0.652897834777832,-0.6012616753578186,0.47615474462509155,-0.4933817386627197,-1.0153241157531738,0.9919073581695557,-1.0608357191085815,0.9719316959381104,-0.6094364523887634,-4.073604583740234,-0.8466007113456726,0.48926031589508057,-1.166587233543396,2.743419647216797,1.472704529762268,-1.7394912242889404,-1.092799425125122,3.842467784881592,-2.678673028945923,1.0675604343414307
472,9.44,-0.42572489380836487,-0.5044309496879578,0.5378698706626892,-0.9242790341377258,-0.012029318138957024,-0.006743958685547113,-0.3814685046672821,-0.1635536551475525,-0.1378277838230133,0.19365766644477844,0.07637070119380951,0.6218257546424866,-0.5479635000228882,0.5137646198272705,-0.5237330794334412,-1.0233097076416016,1.055673360824585,-1.1102395057678223,0.989661693572998,-0.35985198616981506,-3.7818405628204346,-0.7167016863822937,0.8437747955322266,-1.2531051635742188,2.667736291885376,2.0772902965545654,-1.6880122423171997,-0.8046997785568237,2.3282253742218018,-2.3011322021484375,1.191613793373108
473,9.46,-0.43213650584220886,-0.5156610608100891,0.5372821092605591,-0.921355664730072,-0.011572707444429398,-0.007895275019109249,-0.388468474149704,-0.16959074139595032,-0.20423933863639832,0.1783325970172882,0.09534122794866562,0.5898953080177307,-0.494610995054245,0.5605175495147705,-0.5537878274917603,-1.0271421670913696,1.0810788869857788,-1.1519232988357544,1.010716438293457,-0.29447001218795776,-2.998072862625122,-0.7439658045768738,1.0006847381591797,-1.3103138208389282,2.6969525814056396,2.4650564193725586,-1.672972559928894,-0.5743445158004761,0.6174482703208923,-1.7952929735183716,1.3629207611083984
474,9.48,-0.43845391273498535,-0.5274325013160706,0.5365419387817383,-0.9182975888252258,-0.010429875925183296,-0.007363028824329376,-0.3956848978996277,-0.17324548959732056,-0.2504197061061859,0.1697235107421875,0.1178731918334961,0.5566262006759644,-0.4417359232902527,0.6130316257476807,-0.5839326977729797,-1.025436520576477,1.0779871940612793,-1.1823230981826782,1.0349512100219727,-0.15401901304721832,-1.9182403087615967,-0.18379077315330505,1.1884808540344238,-1.3851760625839233,2.6172869205474854,2.7008771896362305,-1.6697405576705933,-0.2854386270046234,-0.7710056304931641,-1.4518810510635376,1.5102412700653076
475,9.5,-0.44473883509635925,-0.539893388748169,0.5357200503349304,-0.9151856303215027,-0.008777186274528503,-0.005285447463393211,-0.4029025733470917,-0.17442013323307037,-0.2776809632778168,0.17439675331115723,0.14329893887043,0.5215385556221008,-0.39340105652809143,0.667427659034729,-0.6143248081207275,-1.017434000968933,1.0539307594299316,-1.2079486846923828,1.0613385438919067,-0.05615601688623428,-1.078234076499939,0.4777112305164337,1.306921124458313,-1.503308653831482,2.3073318004608154,2.7075040340423584,-1.7069240808486938,0.0478384792804718,-1.7084704637527466,-1.3434358835220337,1.6305421590805054
476,9.52,-0.4510968029499054,-0.5529500842094421,0.5348358154296875,-0.9120216369628906,-0.006595360115170479,-0.002026966540142894,-0.41008415818214417,-0.17364536225795746,-0.2904675006866455,0.19081328809261322,0.17100615799427032,0.4845982491970062,-0.35333487391471863,0.7192102670669556,-0.6449450850486755,-1.0041364431381226,1.0165750980377197,-1.2333914041519165,1.0882669687271118,0.04866240918636322,-0.405931681394577,1.0072299242019653,1.4328279495239258,-1.6182405948638916,1.841702938079834,2.496790885925293,-1.7292273044586182,0.3137344419956207,-2.1197943687438965,-1.2907023429870605,1.635331153869629
477,9.540000000000001,-0.45758092403411865,-0.5664476752281189,0.5338608622550964,-0.9087874293327332,-0.003630564082413912,0.0021450521890074015,-0.4172384440898895,-0.1711077243089676,-0.2906333804130554,0.21468161046504974,0.20089221000671387,0.4460870623588562,-0.32416048645973206,0.7649855613708496,-0.6755157709121704,-0.9871742725372314,0.9900757670402527,-1.2574501037597656,1.114000678062439,0.09931917488574982,0.2761494517326355,1.2492128610610962,1.5016087293624878,-1.7257912158966064,1.1116727590560913,2.14729905128479,-1.7319082021713257,0.5143681764602661,0.6691741943359375,-1.1230196952819824,1.5454776287078857
478,9.56,-0.4639595150947571,-0.5801801085472107,0.5331377983093262,-0.9055388569831848,-0.0019201465183869004,0.005326537415385246,-0.4242255687713623,-0.17172901332378387,-0.2713421583175659,0.23672346770763397,0.2272166907787323,0.40424248576164246,-0.3131762444972992,0.8027311563491821,-0.7058562636375427,-0.9650778770446777,0.9939031600952148,-1.2735686302185059,1.1357263326644897,-0.19604244828224182,1.3227108716964722,0.9647731184959412,1.1557750701904297,-1.975240707397461,-0.06352876126766205,1.694557785987854,-1.7157604694366455,0.8612607717514038,1.4912508726119995,-0.41262975335121155,1.2440026998519897
479,9.58,-0.46994104981422424,-0.5939104557037354,0.533328652381897,-0.9023211598396301,-0.0032163613941520452,0.005197679623961449,-0.4310212731361389,-0.18046317994594574,-0.24686093628406525,0.2521142065525055,0.24422591924667358,0.3566523492336273,-0.3404081165790558,0.8286576271057129,-0.7346568703651428,-0.9366642236709595,1.001057505607605,-1.2700682878494263,1.1477161645889282,-0.6436358094215393,0.7603225708007812,0.6409254670143127,0.6497539281845093,-2.3225293159484863,-2.6109397411346436,0.9750767350196838,-1.5951472520828247,1.17824387550354,1.775119662284851,0.8724127411842346,0.5677047371864319
480,9.6,-0.47511810064315796,-0.6075438857078552,0.5344782471656799,-0.89910489320755,-0.0033606267534196377,0.003848670981824398,-0.4377036392688751,-0.18806996941566467,-0.22306093573570251,0.27294743061065674,0.2615754008293152,0.3065817952156067,-0.37931564450263977,0.8346958160400391,-0.7584272623062134,-0.9068544507026672,1.0068811178207397,-1.2283272743225098,1.1461995840072632,-0.30769795179367065,1.3253852128982544,1.102725863456726,0.9436192512512207,-2.3293869495391846,-2.0811610221862793,-0.2404015213251114,-1.3441325426101685,1.155286192893982,0.37261202931404114,3.3785743713378906,0.11055038124322891
481,9.620000000000001,-0.4797869324684143,-0.6213088631629944,0.5356309413909912,-0.8957881927490234,-0.002282537519931793,0.0027281930670142174,-0.44446706771850586,-0.1937769502401352,-0.19705618917942047,0.2908480167388916,0.28022655844688416,0.25632232427597046,-0.4164294898509979,0.8116202354431152,-0.7804959416389465,-0.8770456910133362,1.0080150365829468,-1.1449943780899048,1.1391007900238037,-0.35989290475845337,1.215250015258789,0.7056509256362915,1.017928123474121,-2.3768470287323,-1.8849847316741943,-1.6993132829666138,-1.3588261604309082,1.2380021810531616,0.07960943877696991,4.552956581115723,0.1057661771774292
482,9.64,-0.48396211862564087,-0.6349669694900513,0.5362513065338135,-0.892390787601471,-0.0021355836652219296,0.0013393503613770008,-0.4512564539909363,-0.20204220712184906,-0.17338576912879944,0.29394933581352234,0.28873270750045776,0.20722636580467224,-0.4506666958332062,0.7814760208129883,-0.7812594771385193,-0.8468892574310303,1.0054110288619995,-1.1207056045532227,1.150787353515625,-0.33612003922462463,1.233668327331543,0.07934950292110443,0.15265066921710968,-2.354398012161255,-1.861392617225647,-0.6750990748405457,1.0538146495819092,1.48124098777771,0.2867344915866852,-0.7974065542221069,1.5843900442123413
483,9.66,-0.4874286651611328,-0.6483403444290161,0.5369870066642761,-0.888902485370636,0.001153041492216289,0.003013083478435874,-0.4580853581428528,-0.2011907994747162,-0.14218857884407043,0.2994963228702545,0.28713077306747437,0.16336828470230103,-0.48409226536750793,0.7546249032020569,-0.7308663129806519,-0.8147072792053223,1.0088266134262085,-1.1113394498825073,1.1921448707580566,0.16474191844463348,1.5578666925430298,0.3570539951324463,-0.43524301052093506,-1.9159750938415527,-1.8152124881744385,-1.0216777324676514,3.150508165359497,1.6024342775344849,0.5230125784873962,0.08715613186359406,2.827732801437378
484,9.68,-0.49067798256874084,-0.6609822511672974,0.5377320051193237,-0.885516345500946,0.0017095932271331549,0.004107051994651556,-0.46458709239959717,-0.20319728553295135,-0.1184396967291832,0.29924216866493225,0.25210511684417725,0.14849840104579926,-0.513106644153595,0.7301740646362305,-0.6586130261421204,-0.8268813490867615,1.0090420246124268,-1.101819396018982,1.260661244392395,-0.296247273683548,0.9344365000724792,-0.19027020037174225,-2.55155086517334,0.011319596320390701,-1.4603416919708252,-0.8280979990959167,3.8208343982696533,-2.0126450061798096,0.09255166351795197,-0.03941449522972107,3.131694793701172
485,9.700000000000001,-0.49395865201950073,-0.6731228232383728,0.5386083126068115,-0.8821634650230408,-0.001109965262003243,0.004175292793661356,-0.47092369198799133,-0.20886781811714172,-0.10330921411514282,0.2912469804286957,0.18590772151947021,0.17055770754814148,-0.5373518466949463,0.7078650593757629,-0.581482470035553,-0.8679491281509399,1.0041041374206543,-1.0923166275024414,1.304151177406311,-0.23205438256263733,0.7378787398338318,-0.3865678906440735,-3.5744543075561523,1.8247054815292358,-1.2763720750808716,-0.8173995018005371,3.8490288257598877,-3.513309955596924,-0.11104608327150345,0.09129714965820312,0.9396591782569885
486,9.72,-0.4970620274543762,-0.6852206587791443,0.5394796133041382,-0.8787000775337219,-0.004298681393265724,0.0042496053501963615,-0.47733601927757263,-0.21041297912597656,-0.08918078988790512,0.28200697898864746,0.11189214140176773,0.2237633764743805,-0.5595340132713318,0.6857309937477112,-0.5108561515808105,-0.937664806842804,0.9961888194084167,-1.0813772678375244,1.2954657077789307,0.020414525642991066,0.7033647298812866,-0.4309461712837219,-3.6835782527923584,3.122192859649658,-1.2177790403366089,-0.8602787852287292,3.3215925693511963,-3.6693732738494873,-0.24351246654987335,0.17432312667369843,-1.4944525957107544
487,9.74,-0.49973538517951965,-0.6975576281547546,0.5402284264564514,-0.8751578330993652,-0.006970000918954611,0.004078917670994997,-0.48377013206481934,-0.20506678521633148,-0.07409151643514633,0.2738274931907654,0.04507916793227196,0.2981131970882416,-0.5803716778755188,0.6633157134056091,-0.4541073739528656,-1.015672206878662,0.9840867519378662,-1.0711195468902588,1.2471994161605835,0.4431184232234955,0.8087360858917236,-0.30894970893859863,-3.0447499752044678,4.0081400871276855,-1.198659062385559,-0.9118546843528748,2.5705339908599854,-3.691433906555176,-0.41703158617019653,0.14333200454711914,-3.208231210708618
488,9.76,-0.5018583536148071,-0.7103404402732849,0.5409476161003113,-0.8715564608573914,-0.008164538070559502,0.0038997617084532976,-0.4902118146419525,-0.19137708842754364,-0.05582112818956375,0.26900798082351685,-0.0033574721310287714,0.38508424162864685,-0.600104808807373,0.6394718885421753,-0.4123016595840454,-1.081749677658081,0.9669470191001892,-1.061200499534607,1.1778833866119385,0.7904521226882935,0.9722846150398254,-0.13486623764038086,-2.0217602252960205,4.503734111785889,-1.1533628702163696,-0.9814328551292419,1.8444360494613647,-3.068044900894165,-0.6681296825408936,0.11137044429779053,-3.7595698833465576
489,9.78,-0.503583550453186,-0.7236554026603699,0.5417143106460571,-0.8678362965583801,-0.008457887917757034,0.0036653282586485147,-0.49676477909088135,-0.1750197857618332,-0.03551788255572319,0.2660910189151764,-0.03232838958501816,0.47690820693969727,-0.618286669254303,0.6140303611755371,-0.38315635919570923,-1.129929542541504,0.9441792964935303,-1.0510106086730957,1.1055620908737183,0.7890589833259583,1.0250269174575806,-0.08983804285526276,-1.1070085763931274,4.590080261230469,-1.074230670928955,-1.0466911792755127,1.2645277976989746,-2.1034154891967773,-0.9447965621948242,0.11715513467788696,-3.603637933731079
490,9.8,-0.5051469802856445,-0.7375651597976685,0.5424472689628601,-0.863942563533783,-0.008869083598256111,0.0033454347867518663,-0.5035011172294617,-0.1617572158575058,-0.01529585663229227,0.26271989941596985,-0.04561343416571617,0.5653673410415649,-0.6348501443862915,0.5873710513114929,-0.3639378547668457,-1.1619389057159424,0.9167717099189758,-1.0399192571640015,1.0396578311920166,0.5768706202507019,0.9829333424568176,-0.14494407176971436,-0.40127435326576233,4.25656795501709,-1.0010755062103271,-1.107908010482788,0.8197447657585144,-1.2212094068527222,-1.152319073677063,0.1835324764251709,-3.3049046993255615
491,9.82,-0.506706953048706,-0.752131462097168,0.5429267287254333,-0.8598765134811401,-0.010068684816360474,0.00309876911342144,-0.5103933811187744,-0.15335772931575775,0.003633186686784029,0.25762709975242615,-0.04693002626299858,0.6423109769821167,-0.6502152681350708,0.5600461959838867,-0.35189494490623474,-1.1771199703216553,0.8869218826293945,-1.0274704694747925,0.9768432378768921,0.32832083106040955,0.8710920810699463,-0.2531881332397461,0.13333594799041748,3.5339877605438232,-0.9623781442642212,-1.1522210836410522,0.5222923755645752,-0.28148984909057617,-1.2495959997177124,0.2864004969596863,-3.361600399017334
492,9.84,-0.5082879066467285,-0.7673528790473938,0.5428571105003357,-0.8556525111198425,-0.012550477869808674,0.003029873827472329,-0.5173896551132202,-0.14976729452610016,0.020689377561211586,0.25010234117507935,-0.03870606794953346,0.701041579246521,-0.6652275919914246,0.5330439209938049,-0.34363308548927307,-1.1709121465682983,0.8571854829788208,-1.014111042022705,0.9094192385673523,0.08601544797420502,0.7461726665496826,-0.40533554553985596,0.5752614140510559,2.5114595890045166,-0.9934588670730591,-1.1529457569122314,0.3982406258583069,0.9224266409873962,-0.5910929441452026,0.3683880567550659,-3.720297336578369
493,9.86,-0.5097951292991638,-0.7831664681434631,0.541992723941803,-0.8512724041938782,-0.016645651310682297,0.0028200761880725622,-0.5244524478912354,-0.15057110786437988,0.034257762134075165,0.23960012197494507,-0.021562103182077408,0.7364442944526672,-0.6804240942001343,0.5075073838233948,-0.3420422375202179,-1.1399672031402588,0.8273694515228271,-1.0020115375518799,0.8553608059883118,0.059105027467012405,0.7393842935562134,-0.4069426357746124,1.0242232084274292,1.2610312700271606,-0.9786351323127747,-1.207839012145996,-1.5763345956802368,2.0967094898223877,-1.7915329933166504,0.3995097875595093,1.861494541168213
